professionalpartner,teamID,season,season_string,episode,ppseasonexp,ppepisodexp,score,judgexp,team_season,time,team
MarkBallas,K.M,6,06,8,1,7,9.166666666666666,52,06K.M,6.6666665,54
MarkBallas,K.M,6,06,9,1,8,9.5,53,06K.M,6.75,54
MarkBallas,K.M,6,06,10,1,9,10,54,06K.M,6.8333335,54
FabianSanchez,M.F,6,06,1,0,0,7.333333333333333,45,06M.F,6.0833335,55
FabianSanchez,M.F,6,06,2,0,1,8,46,06M.F,6.1666665,55
FabianSanchez,M.F,6,06,3,0,2,7,47,06M.F,6.25,55
FabianSanchez,M.F,6,06,4,0,3,8,48,06M.F,6.3333335,55
FabianSanchez,M.F,6,06,5,0,4,7.333333333333333,49,06M.F,6.4166665,55
FabianSanchez,M.F,6,06,6,0,5,7,50,06M.F,6.5,55
JonathanRoberts,M.J,6,06,1,4,23,5,45,06M.J,6.0833335,56
JonathanRoberts,M.J,6,06,2,4,24,5,46,06M.J,6.1666665,56
KarinaSmirnoff,M.K,6,06,1,3,22,8,45,06M.K,6.0833335,57
KarinaSmirnoff,M.K,6,06,2,3,23,8.666666666666666,46,06M.K,6.1666665,57
KarinaSmirnoff,M.K,6,06,3,3,24,7,47,06M.K,6.25,57
KarinaSmirnoff,M.K,6,06,4,3,25,8,48,06M.K,6.3333335,57
KarinaSmirnoff,M.K,6,06,5,3,26,9,49,06M.K,6.4166665,57
KarinaSmirnoff,M.K,6,06,6,3,27,9.333333333333334,50,06M.K,6.5,57
KarinaSmirnoff,M.K,6,06,7,3,28,8.5,51,06M.K,6.5833335,57
KarinaSmirnoff,M.K,6,06,8,3,29,8.833333333333334,52,06M.K,6.6666665,57
TonyDovolani,M.T,6,06,1,4,24,6,45,06M.T,6.0833335,58
TonyDovolani,M.T,6,06,2,4,25,7,46,06M.T,6.1666665,58
TonyDovolani,M.T,6,06,3,4,26,6.333333333333333,47,06M.T,6.25,58
TonyDovolani,M.T,6,06,4,4,27,8,48,06M.T,6.3333335,58
TonyDovolani,M.T,6,06,5,4,28,8,49,06M.T,6.4166665,58
TonyDovolani,M.T,6,06,6,4,29,8.666666666666666,50,06M.T,6.5,58
TonyDovolani,M.T,6,06,7,4,30,8.666666666666666,51,06M.T,6.5833335,58
TonyDovolani,M.T,6,06,8,4,31,8.333333333333334,52,06M.T,6.6666665,58
TonyDovolani,M.T,6,06,9,4,32,8.666666666666666,53,06M.T,6.75,58
KymJohnson,P.K,6,06,1,3,22,5.333333333333333,45,06P.K,6.0833335,59
KymJohnson,P.K,6,06,2,3,23,5.666666666666667,46,06P.K,6.1666665,59
LouisVanAmstel,P.L,6,06,1,4,17,8,45,06P.L,6.0833335,60
LouisVanAmstel,P.L,6,06,2,4,18,7,46,06P.L,6.1666665,60
LouisVanAmstel,P.L,6,06,3,4,19,8.666666666666666,47,06P.L,6.25,60
LouisVanAmstel,P.L,6,06,4,4,20,7.333333333333333,48,06P.L,6.3333335,60
LouisVanAmstel,P.L,6,06,5,4,21,7,49,06P.L,6.4166665,60
AnnaTrebunskaya,S.A,6,06,1,2,10,6,45,06S.A,6.0833335,61
AnnaTrebunskaya,S.A,6,06,2,2,11,5.333333333333333,46,06S.A,6.1666665,61
AnnaTrebunskaya,S.A,6,06,3,2,12,7,47,06S.A,6.25,61
DerekHough,S.D,6,06,1,1,9,7,45,06S.D,6.0833335,62
DerekHough,S.D,6,06,2,1,10,8,46,06S.D,6.1666665,62
DerekHough,S.D,6,06,3,1,11,8,47,06S.D,6.25,62
DerekHough,S.D,6,06,4,1,12,9.333333333333334,48,06S.D,6.3333335,62
DerekHough,S.D,6,06,5,1,13,7.666666666666667,49,06S.D,6.4166665,62
DerekHough,S.D,6,06,6,1,14,8,50,06S.D,6.5,62
DerekHough,S.D,6,06,7,1,15,8.5,51,06S.D,6.5833335,62
DerekHough,B.D,7,07,1,2,16,7.666666666666667,55,07B.D,7.0833335,63
DerekHough,B.D,7,07,2,2,17,8.666666666666666,56,07B.D,7.1666665,63
DerekHough,B.D,7,07,3,2,18,8,57,07B.D,7.25,63
DerekHough,B.D,7,07,4,2,19,9.333333333333334,58,07B.D,7.3333335,63
DerekHough,B.D,7,07,5,2,20,8.666666666666666,59,07B.D,7.4166665,63
DerekHough,B.D,7,07,6,2,21,9.666666666666666,60,07B.D,7.5,63
DerekHough,B.D,7,07,7,2,22,8,61,07B.D,7.5833335,63
DerekHough,B.D,7,07,8,2,23,10,61.66666666666666,07B.D,7.6666665,63
DerekHough,B.D,7,07,9,2,24,9.166666666666666,62.66666666666666,07B.D,7.75,63
DerekHough,B.D,7,07,10,2,25,8.166666666666666,63.66666666666666,07B.D,7.8333335,63
DerekHough,B.D,7,07,11,2,26,9.666666666666666,64.66666666666667,07B.D,7.9166665,63
DerekHough,B.D,7,07,12,2,27,10,65.66666666666667,07B.D,8,63
CorkyBallas,C.C,7,07,1,0,0,5.333333333333333,55,07C.C,7.0833335,64
CorkyBallas,C.C,7,07,2,0,1,5.333333333333333,56,07C.C,7.1666665,64
CorkyBallas,C.C,7,07,3,0,2,5,57,07C.C,7.25,64
CorkyBallas,C.C,7,07,4,0,3,5.333333333333333,58,07C.C,7.3333335,64
CorkyBallas,C.C,7,07,5,0,4,7.333333333333333,59,07C.C,7.4166665,64
CorkyBallas,C.C,7,07,6,0,5,7,60,07C.C,7.5,64
CorkyBallas,C.C,7,07,7,0,6,5,61,07C.C,7.5833335,64
EdytaŚliwińska,C.E,7,07,8,6,44,7.333333333333333,61.66666666666666,07C.E,7.6666665,65
EdytaŚliwińska,C.E,7,07,9,6,45,8,62.66666666666666,07C.E,7.75,65
JulianneHough,C.J,7,07,1,3,24,6,55,07C.J,7.0833335,66
JulianneHough,C.J,7,07,2,3,25,7.666666666666667,56,07C.J,7.1666665,66
JulianneHough,C.J,7,07,3,3,26,7,57,07C.J,7.25,66
JulianneHough,C.J,7,07,4,3,27,7,58,07C.J,7.3333335,66
JulianneHough,C.J,7,07,5,3,28,7.666666666666667,59,07C.J,7.4166665,66
JulianneHough,C.J,7,07,6,3,29,9.333333333333334,60,07C.J,7.5,66
JulianneHough,C.J,7,07,7,3,30,7.5,61,07C.J,7.5833335,66
JulianneHough,C.J,7,07,10,3,31,7.666666666666667,63.66666666666666,07C.J,7.8333335,66
EdytaŚliwińska,J.E,7,07,1,6,43,4,55,07J.E,7.0833335,67
MarkBallas,K.M,7,07,1,2,10,6.333333333333333,55,07K.M,7.0833335,68
MarkBallas,K.M,7,07,2,2,11,6,56,07K.M,7.1666665,68
MarkBallas,K.M,7,07,3,2,12,5.666666666666667,57,07K.M,7.25,68
LaceySchwimmer,L.L,7,07,1,0,0,7.333333333333333,55,07L.L,7.0833335,69
LaceySchwimmer,L.L,7,07,2,0,1,7,56,07L.L,7.1666665,69
LaceySchwimmer,L.L,7,07,3,0,2,6.666666666666667,57,07L.L,7.25,69
LaceySchwimmer,L.L,7,07,4,0,3,7.333333333333333,58,07L.L,7.3333335,69
LaceySchwimmer,L.L,7,07,5,0,4,8.666666666666666,59,07L.L,7.4166665,69
LaceySchwimmer,L.L,7,07,6,0,5,7,60,07L.L,7.5,69
LaceySchwimmer,L.L,7,07,7,0,6,9,61,07L.L,7.5833335,69
LaceySchwimmer,L.L,7,07,8,0,7,8.333333333333334,61.66666666666666,07L.L,7.6666665,69
LaceySchwimmer,L.L,7,07,9,0,8,8.333333333333334,62.66666666666666,07L.L,7.75,69
LaceySchwimmer,L.L,7,07,10,0,9,9.5,63.66666666666666,07L.L,7.8333335,69
LaceySchwimmer,L.L,7,07,11,0,10,8.833333333333334,64.66666666666667,07L.L,7.9166665,69
LaceySchwimmer,L.L,7,07,12,0,11,9.333333333333334,65.66666666666667,07L.L,8,69
CherylBurke,M.C,7,07,1,5,40,6,55,07M.C,7.0833335,70
CherylBurke,M.C,7,07,2,5,41,7,56,07M.C,7.1666665,70
CherylBurke,M.C,7,07,3,5,42,6.333333333333333,57,07M.C,7.25,70
CherylBurke,M.C,7,07,4,5,43,8,58,07M.C,7.3333335,70
CherylBurke,M.C,7,07,5,5,44,6.666666666666667,59,07M.C,7.4166665,70
CherylBurke,M.C,7,07,6,5,45,9,60,07M.C,7.5,70
CherylBurke,M.C,7,07,7,5,46,7,61,07M.C,7.5833335,70
CherylBurke,M.C,7,07,8,5,47,8.333333333333334,61.66666666666666,07M.C,7.6666665,70
CherylBurke,M.C,7,07,9,5,48,8,62.66666666666666,07M.C,7.75,70
MaksimChmerkovskiy,M.M,7,07,1,4,30,7,55,07M.M,7.0833335,71
MaksimChmerkovskiy,M.M,7,07,2,4,31,7,56,07M.M,7.1666665,71
MaksimChmerkovskiy,M.M,7,07,3,4,32,7,57,07M.M,7.25,71
KarinaSmirnoff,R.K,7,07,1,4,30,4.666666666666667,55,07R.K,7.0833335,72
KarinaSmirnoff,R.K,7,07,2,4,31,7,56,07R.K,7.1666665,72
KarinaSmirnoff,R.K,7,07,3,4,32,5.333333333333333,57,07R.K,7.25,72
KarinaSmirnoff,R.K,7,07,4,4,33,6.666666666666667,58,07R.K,7.3333335,72
KarinaSmirnoff,R.K,7,07,5,4,34,6,59,07R.K,7.4166665,72
TonyDovolani,S.T,7,07,1,5,33,5,55,07S.T,7.0833335,73
TonyDovolani,S.T,7,07,2,5,34,7.333333333333333,56,07S.T,7.1666665,73
TonyDovolani,S.T,7,07,3,5,35,7,57,07S.T,7.25,73
TonyDovolani,S.T,7,07,4,5,36,7,58,07S.T,7.3333335,73
TonyDovolani,S.T,7,07,5,5,37,8,59,07S.T,7.4166665,73
TonyDovolani,S.T,7,07,6,5,38,7.333333333333333,60,07S.T,7.5,73
TonyDovolani,S.T,7,07,7,5,39,7.5,61,07S.T,7.5833335,73
TonyDovolani,S.T,7,07,8,5,40,8,61.66666666666666,07S.T,7.6666665,73
AlecMazo,T.A,7,07,1,3,10,7.333333333333333,55,07T.A,7.0833335,74
AlecMazo,T.A,7,07,2,3,11,7.666666666666667,56,07T.A,7.1666665,74
AlecMazo,T.A,7,07,3,3,12,7.666666666666667,57,07T.A,7.25,74
AlecMazo,T.A,7,07,4,3,13,7.333333333333333,58,07T.A,7.3333335,74
AlecMazo,T.A,7,07,5,3,14,7.333333333333333,59,07T.A,7.4166665,74
AlecMazo,T.A,7,07,6,3,15,7.333333333333333,60,07T.A,7.5,74
InnaBrayer,T.I,7,07,1,0,0,6,55,07T.I,7.0833335,75
InnaBrayer,T.I,7,07,2,0,1,6.333333333333333,56,07T.I,7.1666665,75
KymJohnson,W.K,7,07,1,4,24,7,55,07W.K,7.0833335,76
KymJohnson,W.K,7,07,2,4,25,7.333333333333333,56,07W.K,7.1666665,76
KymJohnson,W.K,7,07,3,4,26,8,57,07W.K,7.25,76
KymJohnson,W.K,7,07,4,4,27,8.333333333333334,58,07W.K,7.3333335,76
KymJohnson,W.K,7,07,5,4,28,7.333333333333333,59,07W.K,7.4166665,76
KymJohnson,W.K,7,07,6,4,29,8.333333333333334,60,07W.K,7.5,76
KymJohnson,W.K,7,07,7,4,30,8,61,07W.K,7.5833335,76
KymJohnson,W.K,7,07,8,4,31,7,61.66666666666666,07W.K,7.6666665,76
KymJohnson,W.K,7,07,9,4,32,9,62.66666666666666,07W.K,7.75,76
KymJohnson,W.K,7,07,10,4,33,8.166666666666666,63.66666666666666,07W.K,7.8333335,76
KymJohnson,W.K,7,07,11,4,34,8.833333333333334,64.66666666666667,07W.K,7.9166665,76
KymJohnson,W.K,7,07,12,4,35,9,65.66666666666667,07W.K,8,76
JonathanRoberts,B.J,8,08,1,5,25,5.666666666666667,66.66666666666667,08B.J,8.083333,77
JonathanRoberts,B.J,8,08,2,5,26,5.833333333333333,67.66666666666667,08B.J,8.166667,77
JulianneHough,C.J,8,08,1,4,32,6.666666666666667,66.66666666666667,08C.J,8.083333,78
JulianneHough,C.J,8,08,2,4,33,6.666666666666667,67.66666666666667,08C.J,8.166667,78
JulianneHough,C.J,8,08,3,4,34,7.666666666666667,68.66666666666667,08C.J,8.25,78
JulianneHough,C.J,8,08,4,4,35,7.333333333333333,69.66666666666667,08C.J,8.333333,78
JulianneHough,C.J,8,08,5,4,36,7.666666666666667,70.66666666666667,08C.J,8.416667,78
JulianneHough,C.J,8,08,6,4,37,7.666666666666667,71.66666666666667,08C.J,8.5,78
JulianneHough,C.J,8,08,7,4,38,9,72.66666666666667,08C.J,8.583333,78
JulianneHough,C.J,8,08,8,4,39,8.666666666666666,73.66666666666667,08C.J,8.666667,78
KymJohnson,D.K,8,08,1,5,36,6.333333333333333,66.66666666666667,08D.K,8.083333,79
KymJohnson,D.K,8,08,2,5,37,5.666666666666667,67.66666666666667,08D.K,8.166667,79
KymJohnson,D.K,8,08,3,5,38,8,68.66666666666667,08D.K,8.25,79
KymJohnson,D.K,8,08,4,5,39,7.333333333333333,69.66666666666667,08D.K,8.333333,79
KymJohnson,D.K,8,08,5,5,40,7.666666666666667,70.66666666666667,08D.K,8.416667,79
MaksimChmerkovskiy,D.M,8,08,1,5,33,6,66.66666666666667,08D.M,8.083333,80
MaksimChmerkovskiy,D.M,8,08,2,5,34,7,67.66666666666667,08D.M,8.166667,80
MaksimChmerkovskiy,D.M,8,08,3,5,35,6,68.66666666666667,08D.M,8.25,80
CherylBurke,G.C,8,08,1,6,49,8,66.66666666666667,08G.C,8.083333,81
CherylBurke,G.C,8,08,2,6,50,9,67.66666666666667,08G.C,8.166667,81
CherylBurke,G.C,8,08,3,6,51,9,68.66666666666667,08G.C,8.25,81
CherylBurke,G.C,8,08,4,6,52,10,69.66666666666667,08G.C,8.333333,81
CherylBurke,G.C,8,08,5,6,53,9.666666666666666,70.66666666666667,08G.C,8.416667,81
CherylBurke,G.C,8,08,6,6,54,8.666666666666666,71.66666666666667,08G.C,8.5,81
CherylBurke,G.C,8,08,7,6,55,9,72.66666666666667,08G.C,8.583333,81
CherylBurke,G.C,8,08,8,6,56,9,73.66666666666667,08G.C,8.666667,81
CherylBurke,G.C,8,08,9,6,57,9.333333333333334,74.66666666666667,08G.C,8.75,81
CherylBurke,G.C,8,08,10,6,58,10,75.66666666666667,08G.C,8.833333,81
CherylBurke,G.C,8,08,11,6,59,9.666666666666666,76.66666666666667,08G.C,8.916667,81
CherylBurke,G.C,8,08,12,6,60,10,77.66666666666667,08G.C,9,81
DmitryChaplin,H.D,8,08,1,0,0,6,66.66666666666667,08H.D,8.083333,82
DmitryChaplin,H.D,8,08,2,0,1,6,67.66666666666667,08H.D,8.166667,82
DmitryChaplin,H.D,8,08,3,0,2,5.833333333333333,68.66666666666667,08H.D,8.25,82
DmitryChaplin,H.D,8,08,4,0,3,5.333333333333333,69.66666666666667,08H.D,8.333333,82
DerekHough,L.D,8,08,1,3,28,7,66.66666666666667,08L.D,8.083333,83
DerekHough,L.D,8,08,2,3,29,7.666666666666667,67.66666666666667,08L.D,8.166667,83
DerekHough,L.D,8,08,3,3,30,8.333333333333334,68.66666666666667,08L.D,8.25,83
DerekHough,L.D,8,08,4,3,31,9,69.66666666666667,08L.D,8.333333,83
DerekHough,L.D,8,08,5,3,32,8.666666666666666,70.66666666666667,08L.D,8.416667,83
DerekHough,L.D,8,08,6,3,33,9.333333333333334,71.66666666666667,08L.D,8.5,83
DerekHough,L.D,8,08,7,3,34,8.666666666666666,72.66666666666667,08L.D,8.583333,83
DerekHough,L.D,8,08,8,3,35,9.333333333333334,73.66666666666667,08L.D,8.666667,83
DerekHough,L.D,8,08,9,3,36,8.666666666666666,74.66666666666667,08L.D,8.75,83
EdytaŚliwińska,L.E,8,08,1,7,46,5.333333333333333,66.66666666666667,08L.E,8.083333,84
EdytaŚliwińska,L.E,8,08,2,7,47,6.666666666666667,67.66666666666667,08L.E,8.166667,84
EdytaŚliwińska,L.E,8,08,3,7,48,6.666666666666667,68.66666666666667,08L.E,8.25,84
EdytaŚliwińska,L.E,8,08,4,7,49,6.333333333333333,69.66666666666667,08L.E,8.333333,84
EdytaŚliwińska,L.E,8,08,5,7,50,6.666666666666667,70.66666666666667,08L.E,8.416667,84
EdytaŚliwińska,L.E,8,08,6,7,51,7.333333333333333,71.66666666666667,08L.E,8.5,84
EdytaŚliwińska,L.E,8,08,7,7,52,7,72.66666666666667,08L.E,8.583333,84
TonyDovolani,M.T,8,08,1,6,41,7.666666666666667,66.66666666666667,08M.T,8.083333,85
TonyDovolani,M.T,8,08,2,6,42,8.666666666666666,67.66666666666667,08M.T,8.166667,85
TonyDovolani,M.T,8,08,3,6,43,9,68.66666666666667,08M.T,8.25,85
TonyDovolani,M.T,8,08,4,6,44,9.666666666666666,69.66666666666667,08M.T,8.333333,85
TonyDovolani,M.T,8,08,5,6,45,8.333333333333334,70.66666666666667,08M.T,8.416667,85
TonyDovolani,M.T,8,08,6,6,46,9,71.66666666666667,08M.T,8.5,85
TonyDovolani,M.T,8,08,7,6,47,9.666666666666666,72.66666666666667,08M.T,8.583333,85
TonyDovolani,M.T,8,08,8,6,48,7,73.66666666666667,08M.T,8.666667,85
TonyDovolani,M.T,8,08,9,6,49,9.5,74.66666666666667,08M.T,8.75,85
TonyDovolani,M.T,8,08,10,6,50,9.166666666666666,75.66666666666667,08M.T,8.833333,85
TonyDovolani,M.T,8,08,11,6,51,9.333333333333334,76.66666666666667,08M.T,8.916667,85
TonyDovolani,M.T,8,08,12,6,52,10,77.66666666666667,08M.T,9,85
KarinaSmirnoff,S.K,8,08,1,5,35,4.333333333333333,66.66666666666667,08S.K,8.083333,86
KarinaSmirnoff,S.K,8,08,2,5,36,5.666666666666667,67.66666666666667,08S.K,8.166667,86
KarinaSmirnoff,S.K,8,08,3,5,37,3.333333333333334,68.66666666666667,08S.K,8.25,86
KarinaSmirnoff,S.K,8,08,4,5,38,4,69.66666666666667,08S.K,8.333333,86
LaceySchwimmer,S.L,8,08,1,1,12,5.666666666666667,66.66666666666667,08S.L,8.083333,87
LaceySchwimmer,S.L,8,08,2,1,13,4.666666666666667,67.66666666666667,08S.L,8.166667,87
LaceySchwimmer,S.L,8,08,3,1,14,5,68.66666666666667,08S.L,8.25,87
LaceySchwimmer,S.L,8,08,4,1,15,5,69.66666666666667,08S.L,8.333333,87
LaceySchwimmer,S.L,8,08,5,1,16,6,70.66666666666667,08S.L,8.416667,87
LaceySchwimmer,S.L,8,08,6,1,17,5.333333333333333,71.66666666666667,08S.L,8.5,87
MarkBallas,S.M,8,08,1,3,13,7.666666666666667,66.66666666666667,08S.M,8.083333,88
MarkBallas,S.M,8,08,2,3,14,8,67.66666666666667,08S.M,8.166667,88
MarkBallas,S.M,8,08,3,3,15,9,68.66666666666667,08S.M,8.25,88
MarkBallas,S.M,8,08,4,3,16,8.333333333333334,69.66666666666667,08S.M,8.333333,88
MarkBallas,S.M,8,08,5,3,17,8.666666666666666,70.66666666666667,08S.M,8.416667,88
MarkBallas,S.M,8,08,6,3,18,8.666666666666666,71.66666666666667,08S.M,8.5,88
MarkBallas,S.M,8,08,7,3,19,9.333333333333334,72.66666666666667,08S.M,8.583333,88
MarkBallas,S.M,8,08,8,3,20,9,73.66666666666667,08S.M,8.666667,88
MarkBallas,S.M,8,08,9,3,21,9.333333333333334,74.66666666666667,08S.M,8.75,88
MarkBallas,S.M,8,08,10,3,22,9.333333333333334,75.66666666666667,08S.M,8.833333,88
MarkBallas,S.M,8,08,11,3,23,9.666666666666666,76.66666666666667,08S.M,8.916667,88
MarkBallas,S.M,8,08,12,3,24,10,77.66666666666667,08S.M,9,88
ChelsieHightower,T.C,8,08,1,0,0,4.666666666666667,66.66666666666667,08T.C,8.083333,89
ChelsieHightower,T.C,8,08,2,0,1,6.666666666666667,67.66666666666667,08T.C,8.166667,89
ChelsieHightower,T.C,8,08,3,0,2,7.666666666666667,68.66666666666667,08T.C,8.25,89
ChelsieHightower,T.C,8,08,4,0,3,8.333333333333334,69.66666666666667,08T.C,8.333333,89
ChelsieHightower,T.C,8,08,5,0,4,7,70.66666666666667,08T.C,8.416667,89
ChelsieHightower,T.C,8,08,6,0,5,6,71.66666666666667,08T.C,8.5,89
ChelsieHightower,T.C,8,08,7,0,6,8,72.66666666666667,08T.C,8.583333,89
ChelsieHightower,T.C,8,08,8,0,7,8,73.66666666666667,08T.C,8.666667,89
ChelsieHightower,T.C,8,08,9,0,8,7.666666666666667,74.66666666666667,08T.C,8.75,89
ChelsieHightower,T.C,8,08,10,0,9,8,75.66666666666667,08T.C,8.833333,89
EdytaŚliwińska,A.E,9,09,1,8,53,5,78.66666666666667,09A.E,9.083333,90
KarinaSmirnoff,A.K,9,09,1,6,39,7.333333333333333,78.66666666666667,09A.K,9.083333,91
KarinaSmirnoff,A.K,9,09,3,6,40,9,80.66666666666667,09A.K,9.25,91
KarinaSmirnoff,A.K,9,09,4,6,41,7,81.66666666666667,09A.K,9.333333,91
KarinaSmirnoff,A.K,9,09,5,6,42,6,82.66666666666667,09A.K,9.416667,91
KarinaSmirnoff,A.K,9,09,6,6,43,8,83.66666666666667,09A.K,9.5,91
KarinaSmirnoff,A.K,9,09,7,6,44,8.333333333333334,84.66666666666667,09A.K,9.583333,91
KarinaSmirnoff,A.K,9,09,8,6,45,9.666666666666666,85.66666666666667,09A.K,9.666667,91
KarinaSmirnoff,A.K,9,09,9,6,46,8.333333333333334,86.66666666666667,09A.K,9.75,91
AnnaTrebunskaya,C.A,9,09,1,3,13,5.333333333333333,78.66666666666667,09C.A,9.083333,92
AnnaTrebunskaya,C.A,9,09,3,3,14,6.333333333333333,80.66666666666667,09C.A,9.25,92
AnnaTrebunskaya,C.A,9,09,4,3,15,5.666666666666667,81.66666666666667,09C.A,9.333333,92
AnnaTrebunskaya,C.A,9,09,5,3,16,5.666666666666667,82.66666666666667,09C.A,9.416667,92
KymJohnson,D.K,9,09,1,6,41,6.666666666666667,78.66666666666667,09D.K,9.083333,93
KymJohnson,D.K,9,09,3,6,42,8.333333333333334,80.66666666666667,09D.K,9.25,93
KymJohnson,D.K,9,09,4,6,43,7,81.66666666666667,09D.K,9.333333,93
KymJohnson,D.K,9,09,5,6,44,8,82.66666666666667,09D.K,9.416667,93
KymJohnson,D.K,9,09,6,6,45,9.666666666666666,83.66666666666667,09D.K,9.5,93
KymJohnson,D.K,9,09,7,6,46,8,84.66666666666667,09D.K,9.583333,93
KymJohnson,D.K,9,09,8,6,47,8,85.66666666666667,09D.K,9.666667,93
KymJohnson,D.K,9,09,9,6,48,8.333333333333334,86.66666666666667,09D.K,9.75,93
KymJohnson,D.K,9,09,10,6,49,8.222222222222221,87.66666666666667,09D.K,9.833333,93
KymJohnson,D.K,9,09,11,6,50,9.5,88.66666666666667,09D.K,9.916667,93
MaksimChmerkovskiy,D.M,9,09,2,6,36,5.333333333333333,79.66666666666667,09D.M,9.166667,94
MaksimChmerkovskiy,D.M,9,09,3,6,37,7,80.66666666666667,09D.M,9.25,94
MaksimChmerkovskiy,D.M,9,09,4,6,38,5.666666666666667,81.66666666666667,09D.M,9.333333,94
DerekHough,J.D,9,09,2,4,37,8,79.66666666666667,09J.D,9.166667,95
DerekHough,J.D,9,09,3,4,38,6.666666666666667,80.66666666666667,09J.D,9.25,95
DerekHough,J.D,9,09,4,4,39,7.666666666666667,81.66666666666667,09J.D,9.333333,95
DerekHough,J.D,9,09,5,4,40,8.666666666666666,82.66666666666667,09J.D,9.416667,95
DerekHough,J.D,9,09,7,4,41,8.666666666666666,84.66666666666667,09J.D,9.583333,95
DerekHough,J.D,9,09,8,4,42,9,85.66666666666667,09J.D,9.666667,95
DerekHough,J.D,9,09,9,4,43,8.666666666666666,86.66666666666667,09J.D,9.75,95
DerekHough,J.D,9,09,10,4,44,9,87.66666666666667,09J.D,9.833333,95
MaksimChmerkovskiy,J.M,9,09,6,6,39,8,83.66666666666667,09J.M,9.5,96
LouisVanAmstel,K.L,9,09,2,5,22,7.666666666666667,79.66666666666667,09K.L,9.166667,97
LouisVanAmstel,K.L,9,09,3,5,23,6.333333333333333,80.66666666666667,09K.L,9.25,97
LouisVanAmstel,K.L,9,09,4,5,24,6.666666666666667,81.66666666666667,09K.L,9.333333,97
LouisVanAmstel,K.L,9,09,5,5,25,7.666666666666667,82.66666666666667,09K.L,9.416667,97
LouisVanAmstel,K.L,9,09,6,5,26,8,83.66666666666667,09K.L,9.5,97
LouisVanAmstel,K.L,9,09,7,5,27,6.666666666666667,84.66666666666667,09K.L,9.583333,97
LouisVanAmstel,K.L,9,09,8,5,28,8,85.66666666666667,09K.L,9.666667,97
LouisVanAmstel,K.L,9,09,9,5,29,8.5,86.66666666666667,09K.L,9.75,97
LouisVanAmstel,K.L,9,09,10,5,30,8.666666666666666,87.66666666666667,09K.L,9.833333,97
LouisVanAmstel,K.L,9,09,11,5,31,8.333333333333334,88.66666666666667,09K.L,9.916667,97
TonyDovolani,K.T,9,09,2,7,53,5.333333333333333,79.66666666666667,09K.T,9.166667,98
TonyDovolani,K.T,9,09,3,7,54,6,80.66666666666667,09K.T,9.25,98
ChelsieHightower,L.C,9,09,1,1,10,6.333333333333333,78.66666666666667,09L.C,9.083333,99
ChelsieHightower,L.C,9,09,3,1,11,6.333333333333333,80.66666666666667,09L.C,9.25,99
ChelsieHightower,L.C,9,09,4,1,12,6.666666666666667,81.66666666666667,09L.C,9.333333,99
ChelsieHightower,L.C,9,09,5,1,13,5.333333333333333,82.66666666666667,09L.C,9.416667,99
ChelsieHightower,L.C,9,09,6,1,14,7.333333333333333,83.66666666666667,09L.C,9.5,99
ChelsieHightower,L.C,9,09,7,1,15,7,84.66666666666667,09L.C,9.583333,99
AnnaDemidova,M.A,9,09,1,0,0,4.333333333333333,78.66666666666667,09M.A,9.083333,100
AnnaDemidova,M.A,9,09,3,0,1,6.666666666666667,80.66666666666667,09M.A,9.25,100
AnnaDemidova,M.A,9,09,4,0,2,4.666666666666667,81.66666666666667,09M.A,9.333333,100
AnnaDemidova,M.A,9,09,5,0,3,5.333333333333333,82.66666666666667,09M.A,9.416667,100
AnnaDemidova,M.A,9,09,6,0,4,7,83.66666666666667,09M.A,9.5,100
AnnaDemidova,M.A,9,09,7,0,5,6.666666666666667,84.66666666666667,09M.A,9.583333,100
AnnaDemidova,M.A,9,09,8,0,6,7,85.66666666666667,09M.A,9.666667,100
DmitryChaplin,M.D,9,09,2,1,4,7,79.66666666666667,09M.D,9.166667,101
DmitryChaplin,M.D,9,09,3,1,5,9,80.66666666666667,09M.D,9.25,101
DmitryChaplin,M.D,9,09,4,1,6,9,81.66666666666667,09M.D,9.333333,101
DmitryChaplin,M.D,9,09,5,1,7,9.333333333333334,82.66666666666667,09M.D,9.416667,101
DmitryChaplin,M.D,9,09,6,1,8,9,83.66666666666667,09M.D,9.5,101
DmitryChaplin,M.D,9,09,7,1,9,8,84.66666666666667,09M.D,9.583333,101
DmitryChaplin,M.D,9,09,8,1,10,8.333333333333334,85.66666666666667,09M.D,9.666667,101
DmitryChaplin,M.D,9,09,9,1,11,9.833333333333334,86.66666666666667,09M.D,9.75,101
DmitryChaplin,M.D,9,09,10,1,12,9.666666666666666,87.66666666666667,09M.D,9.833333,101
DmitryChaplin,M.D,9,09,11,1,13,9.5,88.66666666666667,09M.D,9.916667,101
JonathanRoberts,M.J,9,09,2,6,27,5,79.66666666666667,09M.J,9.166667,102
LaceySchwimmer,M.L,9,09,1,2,18,7,78.66666666666667,09M.L,9.083333,103
LaceySchwimmer,M.L,9,09,3,2,19,7,80.66666666666667,09M.L,9.25,103
LaceySchwimmer,M.L,9,09,4,2,20,6,81.66666666666667,09M.L,9.333333,103
LaceySchwimmer,M.L,9,09,5,2,21,7.333333333333333,82.66666666666667,09M.L,9.416667,103
LaceySchwimmer,M.L,9,09,6,2,22,8.666666666666666,83.66666666666667,09M.L,9.5,103
